,path,date,category,FOV,sample,roin,label,iter,left_bgd,right_bgd,ratio_bgd,sigma_bgd,left_width,right_width
728,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08\process\vesicles\roi10.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08,74,10,low_dose,,0.022711634822871307,0.05578820786116745,2.4563712958693324,0.05974429207494103,0.2884475609560921,1.288762217401333
729,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08\process\vesicles\roi11.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08,74,11,low_dose,,0.012591199319723634,0.04429675307251457,3.5180725797204557,0.04572156860086052,2.4000880274799394,1.331113701551129
730,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08\process\vesicles\roi2.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08,74,2,low_dose,,0.01289153716346314,0.04212000213819134,3.2672598778652056,0.029308197419690152,3.5313099562464885,1.1624546533690578
731,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08\process\vesicles\roi3.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08,74,3,low_dose,,0.018529472436302763,0.040930285087354856,2.2089287878031887,0.058213741126530105,3.5322300441770107,1.4128450234389653
732,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08\process\vesicles\roi4.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08,74,4,low_dose,,0.03804098650905674,0.06835341984324439,1.796836152684182,0.10060894392001596,1.713969951918811,1.8726373739340176
733,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08\process\vesicles\roi5.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08,74,5,low_dose,,0.027227542282362127,0.0439013801852185,1.612388651533106,0.05810141659241963,1.5781927363062318,1.8822896798314432
734,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08\process\vesicles\roi6.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08,74,6,low_dose,,0.010977774880292945,0.04213257376630386,3.837988501835587,0.051981916008951745,1.673078204329188,1.2856523279238405
735,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08\process\vesicles\roi7.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08,74,7,low_dose,,0.017045982315469388,0.0456894162241539,2.680362761064836,0.0711199723751198,1.7621231938787318,1.55580118846257
736,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08\process\vesicles\roi8.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08,74,8,low_dose,,0.017190877489481116,0.035592689262674115,2.07044051616637,0.056319472129521264,1.575412241722664,1.5115219490749083
737,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08\process\vesicles\roi9.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo08,74,9,low_dose,,0.01895511843788944,0.04639192847098661,2.4474618094843263,0.06576585621561815,3.5322286627556942,1.4817643104021525
738,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi1.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,1,low_dose,,0.025663598349982997,0.05535610752234704,2.1569893187789746,0.4338983063881494,0.3942648040957784,1.1963158320954412
739,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi10.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,10,low_dose,,0.017748303588792258,0.027142884929225952,1.529322776874642,0.2796987607301449,0.9446293231421083,1.7483429772458774
740,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi11.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,11,low_dose,,0.019068447554250134,0.03230127304624525,1.6939644905201354,0.31669500356108315,0.3035630865338599,1.301852045796012
741,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi12.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,12,low_dose,,0.013926915343817237,0.03346473201656691,2.4028818435679917,0.2612339511615864,0.45074550350889003,1.2813397454740192
742,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi13.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,13,low_dose,,0.07658454535416231,0.09425571652129333,1.230740694292972,0.24495543536581058,1.2128225617884083,1.686925462734526
743,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi14.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,14,low_dose,,0.03310031944431291,0.0571060759160148,1.7252424410008649,0.4991608642368832,0.2821363143426485,1.5709049569227362
744,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi15.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,15,low_dose,,0.033342020125973815,0.04122963675023511,1.2365668485130794,0.2534221762061567,0.9195324276416658,0.7517927404101591
745,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi16.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,16,low_dose,,0.030796321514955205,0.051065919917218705,1.6581824518366666,0.4837573520395878,1.385747452109758,1.536488267907258
746,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi17.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,17,low_dose,,0.018663961455524514,0.034923084777380126,1.8711507125965976,0.19264839727952215,1.0401871756115717,1.3756103067672527
747,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi18.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,18,low_dose,,0.06368685053683845,0.0803703171164884,1.2619609297526766,0.3087294090646649,1.1701226107597464,1.764405263372719
748,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi19.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,19,low_dose,,0.02627137382623357,0.05304741894484319,2.0192099315290513,0.31433671971020255,1.1247612344547617,1.426102059945052
749,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi2.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,2,low_dose,,0.008540346658766573,0.018120196560470703,2.1217167504401613,0.28038796547479505,0.3054958388161056,1.251473608188852
750,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi20.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,20,low_dose,,0.027010862661222018,0.040007470153813424,1.4811622514837302,0.19567440613101122,1.6866277763996766,1.2220279971197416
751,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi21.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,21,low_dose,,0.03286299376822893,0.06994947633284115,2.128518077998921,0.36784106918432813,1.2159480272354222,1.6588785454895014
752,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi22.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,22,low_dose,,0.022469726142130053,0.04897693325695196,2.1796853663081235,0.6759448044435504,0.5288116081291384,1.1231012681037615
753,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi23.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,23,low_dose,,0.03437612456236944,0.05302674019338266,1.542545614680182,0.30146480956855887,1.0386625987435267,1.259354110888287
754,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi24.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,24,low_dose,,0.022063561747423882,0.047119415804959514,2.135621453343141,0.2533107108587139,,1.4532425066889676
755,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi25.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,25,low_dose,,0.009862503397600253,0.03336407661430449,3.382921685220676,0.14764375779649092,0.6224691879191695,1.241859771525761
756,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi3.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,3,low_dose,,0.014899990163368126,0.026538415004833726,1.7811028540192504,0.2957770902829925,2.0580645555121095,1.155579593340402
757,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi4.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,4,low_dose,,0.022536465279312745,0.03859980321229306,1.712770957374828,0.321693928624318,1.1531129854390494,1.6613153768851447
758,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi5.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,5,low_dose,,0.02035489636285004,0.03323319449947609,1.6326879737953561,0.2523207617631616,1.3242974840164887,1.8077862579093742
759,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi6.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,6,low_dose,,0.017843096480787524,0.027349766207005077,1.5327925977676475,0.1860868106015759,1.1010213614422562,1.5406336940248242
760,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi7.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,7,low_dose,,0.014249842136452084,0.01928970864058821,1.3536787604996547,0.26253673715985937,1.2904949558092746,1.6500577477800524
761,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi8.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,8,low_dose,,0.028822635705185617,0.04970335539064019,1.7244555945207267,0.37618242837756244,1.1907531559876086,1.8344917946148245
762,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\crystals\roi9.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,9,low_dose,,0.017198175687288597,0.03337931988232634,1.9408639898357036,0.31803636275431746,,1.2396408171460438
763,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\vesicles\roi2.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,2,low_dose,,0.033466636317383114,0.05840712651157032,1.7452344465593248,0.08827175241816132,2.1800744668793826,1.9291522095328428
764,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\vesicles\roi3.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,3,low_dose,,0.023031337823197773,0.01895844599657348,0.823158695430972,-0.0003297615603679027,1.610696213414375,3.5322300675464233
765,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\vesicles\roi4.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,4,low_dose,,0.016214257435003043,0.040340606503751486,2.487971260198751,0.05437780634418732,3.532229866103842,1.5789749830310504
766,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\vesicles\roi5.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,5,low_dose,,0.013479519674388984,0.026622162835484464,1.9750082702179983,0.026928459803715832,3.532230067479081,1.4706412471447645
767,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\vesicles\roi6.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,6,low_dose,,0.03504076413796264,0.0416836949527396,1.1895772246467682,0.054108762137269784,2.1284382275286284,2.078319619570638
768,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09\process\vesicles\roi7.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo09,75,7,low_dose,,0.022943648462441013,0.045120455147179106,1.9665771649631816,0.060807135472398244,3.5302746630342883,1.6575235401847714
769,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\crystals\roi1.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,1,low_dose,,0.04912811569385078,0.0702368793631942,1.4296676835905093,0.3111735368065156,1.207902570991433,1.5536831557183473
770,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\crystals\roi2.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,2,low_dose,,0.01020981632701351,0.03759558383964942,3.6822977647675827,0.20784590129015512,1.0767212528751933,1.2968542434777275
771,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\crystals\roi3.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,3,low_dose,,0.05563368033845201,0.07908042181977487,1.4214486860959532,0.41370455954657753,1.2252406890937046,1.5207376660834628
772,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\crystals\roi4.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,4,low_dose,,0.04427316439128187,0.04826361870466006,1.0901325750766524,0.2838198924386657,1.1584950408295003,2.1037989532693184
773,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\crystals\roi5.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,5,low_dose,,0.01138243326377164,0.026111828673692522,2.2940462789096294,0.2012202274847125,0.5546340449627262,1.261802819276777
774,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\crystals\roi6.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,6,low_dose,,0.05594129355093855,0.07729342764582253,1.38168824386303,0.3061290565689617,1.2510472062449327,1.7925285452218782
775,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\crystals\roi7.txt,2023-05-25,crystal,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,7,low_dose,,0.010813592323451082,0.02857482491034974,2.642491417803911,0.2572281523451529,1.043442189533217,1.1811223610054766
776,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\vesicles\roi2.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,2,low_dose,,0.00769036778757981,0.04909093436463163,6.383431289712185,0.04774259238127454,0.7451325692127386,1.1960578876765213
777,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\vesicles\roi3.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,3,low_dose,,0.00790236312994308,0.033831555938005464,4.281194799795179,0.028949755847969882,0.293473766481442,1.1695551659836383
778,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\vesicles\roi4.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,4,low_dose,,0.010929911767810552,0.041225410900596726,3.771797227312374,0.05171919862833241,2.0390698997012047,1.4007986040204958
779,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\vesicles\roi5.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,5,low_dose,,0.020663828808730633,0.03170507956856994,1.5343274405745313,0.03470176908812184,1.332516851667766,1.7407473012951704
780,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\vesicles\roi6.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,6,low_dose,,0.033271103870090135,0.06532188937064376,1.963321975300208,0.07394682296362043,1.6426953267746682,1.7149313785046285
781,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\vesicles\roi7.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,7,low_dose,,0.01571521549040178,0.029454905754852545,1.874292196173983,0.025449623559903323,0.6520839642225315,1.5222159267882889
782,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10\process\vesicles\roi8.txt,2023-05-25,vesicle,\\isi.storwis.weizmann.ac.il\Labs\dvirg\zoharba\ALBA May 2023\20230525\ALBA33_G4_72hpf\Escan\serieOF_tomo10,76,8,low_dose,,0.008894749091749032,0.03775877733755906,4.245063795288496,0.027343270556513977,2.8176905368862393,1.1339173547620722
